,mots,pourcentage
18898,noncontiguous,0.00016136449819675172
18899,bulbous,0.00016136449819675172
18900,divalent,0.00016136449819675172
18901,accepting,0.00016136449819675172
18902,evans',0.00016136449819675172
18903,superolateral,0.00016136449819675172
18904,anteroproximal,0.00016136449819675172
18905,impinged,0.00016136449819675172
18906,arthritides,0.00016136449819675172
18907,chondrogenic,0.00016136449819675172
18908,425,0.00016136449819675172
18909,scarred,0.00016136449819675172
18910,arthrography,0.00016136449819675172
18911,immobilisation,0.00016136449819675172
18912,hyperlipidaemia,0.00016136449819675172
18913,photography,0.00016136449819675172
18914,iliotibial,0.00016136449819675172
18915,internally,0.00016136449819675172
18916,enlarge,0.00016136449819675172
18917,prolapsed,0.00016136449819675172
18918,bulging,0.00016136449819675172
18919,edentulous,0.00016136449819675172
18920,alloplastic,0.00016136449819675172
18921,dummy,0.00016136449819675172
18922,intermedius,0.00016136449819675172
18923,cotrel,0.00016136449819675172
18924,dubousset,0.00016136449819675172
18925,lordosis,0.00016136449819675172
18926,herniations,0.00016136449819675172
18927,379,0.00016136449819675172
18928,fissuring,0.00016136449819675172
18929,simplest,0.00016136449819675172
18930,extirpative,0.00016136449819675172
18931,eyespring,0.00016136449819675172
18932,ukat,0.00016136449819675172
18933,fulfilling,0.00016136449819675172
18934,'piriformis,0.00016136449819675172
18935,chick,0.00016136449819675172
18936,digested,0.00016136449819675172
18937,erythrocyturia,0.00016136449819675172
18938,leukocyturia,0.00016136449819675172
18939,antiinflamtory,0.00016136449819675172
18940,calciotropic,0.00016136449819675172
18941,manoeuvre,0.00016136449819675172
18942,subdividing,0.00016136449819675172
18943,sulphated,0.00016136449819675172
18944,rheumatology,0.00016136449819675172
18945,'frozen,0.00016136449819675172
18946,shoulder',0.00016136449819675172
18947,cropped,0.00016136449819675172
18948,finite,0.00016136449819675172
18949,supraspinatus,0.00016136449819675172
18950,tenodesis,0.00016136449819675172
18951,humeroscapular,0.00016136449819675172
18952,glenohumeral,0.00016136449819675172
18953,malalignment,0.00016136449819675172
18954,button,0.00016136449819675172
18955,quarterly,0.00016136449819675172
18956,corrects,0.00016136449819675172
18957,25th,0.00016136449819675172
18958,arthrometer,0.00016136449819675172
18959,uninjured,0.00016136449819675172
18960,restraining,0.00016136449819675172
18961,spondyloepiphyseal,0.00016136449819675172
18962,inhomogeneity,0.00016136449819675172
18963,jaws,0.00016136449819675172
18964,gouty,0.00016136449819675172
18965,sloping,0.00016136449819675172
18966,polymicrogyria,0.00016136449819675172
18967,olfactory,0.00016136449819675172
18968,bulbs,0.00016136449819675172
18969,thalami,0.00016136449819675172
18970,vermis,0.00016136449819675172
18971,bifidum,0.00016136449819675172
18972,dandy,0.00016136449819675172
18973,walker,0.00016136449819675172
18974,prechordal,0.00016136449819675172
18975,mesoderm,0.00016136449819675172
18976,kev,0.00016136449819675172
18977,transmandibular,0.00016136449819675172
18978,nonreconstructible,0.00016136449819675172
18979,fibrillations,0.00016136449819675172
18980,spanish,0.00016136449819675172
18981,craniectomy,0.00016136449819675172
18982,reossification,0.00016136449819675172
18983,vocalization,0.00016136449819675172
18984,vocalizations,0.00016136449819675172
18985,394,0.00016136449819675172
18986,pairwise,0.00016136449819675172
18987,hyperuricemia,0.00016136449819675172
18988,nonaffected,0.00016136449819675172
18989,hematopoietins,0.00016136449819675172
18990,eosinophilopoietic,0.00016136449819675172
18991,pathobiologic,0.00016136449819675172
18992,osteologically,0.00016136449819675172
18993,stemmed,0.00016136449819675172
18994,slabs,0.00016136449819675172
18995,ssi,0.00016136449819675172
18996,zielke,0.00016136449819675172
18997,halted,0.00016136449819675172
18998,contoured,0.00016136449819675172
18999,bowed,0.00016136449819675172
19000,dubious,0.00016136449819675172
19001,creative,0.00016136449819675172
19002,dip,0.00016136449819675172
19003,xi,0.00016136449819675172
19004,homogenate,0.00016136449819675172
19005,apma,0.00016136449819675172
19006,subluxing,0.00016136449819675172
19007,deforming,0.00016136449819675172
19008,'the,0.00016136449819675172
19009,1990s',0.00016136449819675172
19010,mushrooming,0.00016136449819675172
19011,tide,0.00016136449819675172
19012,ramifications,0.00016136449819675172
19013,business,0.00016136449819675172
19014,sutural,0.00016136449819675172
19015,synostotic,0.00016136449819675172
19016,craniosynostosis,0.00016136449819675172
19017,aesthetics,0.00016136449819675172
19018,brow,0.00016136449819675172
19019,anserinus,0.00016136449819675172
19020,rigorous,0.00016136449819675172
19021,sclerodactyly,0.00016136449819675172
19022,torques,0.00016136449819675172
19023,colebatch,0.00016136449819675172
19024,gandevia,0.00016136449819675172
19025,nonstimulated,0.00016136449819675172
19026,aseptically,0.00016136449819675172
19027,fluorochrome,0.00016136449819675172
19028,polarized,0.00016136449819675172
19029,chromium,0.00016136449819675172
19030,periprosthetic,0.00016136449819675172
19031,encapsulation,0.00016136449819675172
19032,chondral,0.00016136449819675172
19033,tissucol,0.00016136449819675172
19034,vienna,0.00016136449819675172
19035,immobilised,0.00016136449819675172
19036,ranawat,0.00016136449819675172
19037,insall,0.00016136449819675172
19038,shine,0.00016136449819675172
19039,incongruent,0.00016136449819675172
19040,worker's,0.00016136449819675172
19041,gruen,0.00016136449819675172
19042,belfast,0.00016136449819675172
19043,retrodisplacement,0.00016136449819675172
19044,educator,0.00016136449819675172
19045,642,0.00016136449819675172
19046,undersurface,0.00016136449819675172
19047,rookie,0.00016136449819675172
19048,player,0.00016136449819675172
19049,endomysium,0.00016136449819675172
19050,disuse,0.00016136449819675172
19051,712,0.00016136449819675172
19052,nonsense,0.00016136449819675172
19053,obligate,0.00016136449819675172
19054,fatness,0.00016136449819675172
19055,296,0.00016136449819675172
19056,sociological,0.00016136449819675172
19057,psychotropic,0.00016136449819675172
19058,597,0.00016136449819675172
19059,antithymocyte,0.00016136449819675172
19060,venocclusive,0.00016136449819675172
19061,sam,0.00016136449819675172
19062,bypassed,0.00016136449819675172
19063,summed,0.00016136449819675172
19064,esterified,0.00016136449819675172
19065,hydrophobicity,0.00016136449819675172
19066,endoscopies,0.00016136449819675172
19067,disaturated,0.00016136449819675172
19068,nonantral,0.00016136449819675172
19069,achlorhydria,0.00016136449819675172
19070,precarcinoid,0.00016136449819675172
19071,20th,0.00016136449819675172
19072,130th,0.00016136449819675172
19073,subscores,0.00016136449819675172
19074,leaked,0.00016136449819675172
19075,disintegration,0.00016136449819675172
19076,germany,0.00016136449819675172
19077,lithotriptors,0.00016136449819675172
19078,fistulography,0.00016136449819675172
19079,diarrhoeal,0.00016136449819675172
19080,pudendo,0.00016136449819675172
19081,micelles,0.00016136449819675172
19082,antinucleating,0.00016136449819675172
19083,accelerates,0.00016136449819675172
19084,solubilization,0.00016136449819675172
19085,echoes,0.00016136449819675172
19086,eggshell,0.00016136449819675172
19087,monomers,0.00016136449819675172
19088,supersaturation,0.00016136449819675172
19089,psychometrically,0.00016136449819675172
19090,tie,0.00016136449819675172
19091,2'carboxymethoxy,0.00016136449819675172
19092,pyloroplasty,0.00016136449819675172
19093,biotinyl,0.00016136449819675172
19094,glycoconjugate,0.00016136449819675172
19095,stomachs,0.00016136449819675172
19096,exogenously,0.00016136449819675172
19097,smr,0.00016136449819675172
19098,iowa,0.00016136449819675172
19099,kell,0.00016136449819675172
19100,bmh,0.00016136449819675172
19101,15m,0.00016136449819675172
19102,lipogranulomas,0.00016136449819675172
19103,ngt,0.00016136449819675172
19104,paracortical,0.00016136449819675172
19105,lymphocytopenia,0.00016136449819675172
19106,hypolipidemia,0.00016136449819675172
19107,papillae,0.00016136449819675172
19108,transfers,0.00016136449819675172
19109,morrhuate,0.00016136449819675172
19110,sclerosant,0.00016136449819675172
19111,sclerosants,0.00016136449819675172
19112,ultrasonogram,0.00016136449819675172
19113,hepato,0.00016136449819675172
19114,laxatives,0.00016136449819675172
19115,bulimia,0.00016136449819675172
19116,bangkok,0.00016136449819675172
19117,hepatotoxin,0.00016136449819675172
19118,hypovolemia,0.00016136449819675172
19119,leonard,0.00016136449819675172
19120,miller,0.00016136449819675172
19121,settled,0.00016136449819675172
19122,nourished,0.00016136449819675172
19123,regrading,0.00016136449819675172
19124,cows',0.00016136449819675172
19125,acalculus,0.00016136449819675172
19126,enquiry,0.00016136449819675172
19127,lap,0.00016136449819675172
19128,starched,0.00016136449819675172
19129,antigliadin,0.00016136449819675172
19130,olt,0.00016136449819675172
19131,ptt,0.00016136449819675172
19132,stricturing,0.00016136449819675172
19133,pyy,0.00016136449819675172
19134,hyperosmolality,0.00016136449819675172
19135,precipitates,0.00016136449819675172
19136,system's,0.00016136449819675172
19137,ingesting,0.00016136449819675172
19138,postsclerotherapy,0.00016136449819675172
19139,tortuosity,0.00016136449819675172
19140,som,0.00016136449819675172
19141,enterostomies,0.00016136449819675172
19142,preterminal,0.00016136449819675172
19143,glistening,0.00016136449819675172
19144,023,0.00016136449819675172
19145,bloating,0.00016136449819675172
19146,billroth,0.00016136449819675172
19147,hypomotility,0.00016136449819675172
19148,compounded,0.00016136449819675172
19149,2l,0.00016136449819675172
19150,titratable,0.00016136449819675172
19151,prokinetic,0.00016136449819675172
19152,psychogenic,0.00016136449819675172
19153,soiling,0.00016136449819675172
19154,saudi,0.00016136449819675172
19155,arabia,0.00016136449819675172
19156,978,0.00016136449819675172
19157,remedied,0.00016136449819675172
19158,build,0.00016136449819675172
19159,things,0.00016136449819675172
19160,nonacute,0.00016136449819675172
19161,ehl,0.00016136449819675172
19162,continual,0.00016136449819675172
19163,filipino,0.00016136449819675172
19164,guaiac,0.00016136449819675172
19165,lends,0.00016136449819675172
19166,arcuate,0.00016136449819675172
19167,837,0.00016136449819675172
19168,nonencapsulated,0.00016136449819675172
19169,desmin,0.00016136449819675172
19170,ominous,0.00016136449819675172
19171,cholecystography,0.00016136449819675172
19172,cogenital,0.00016136449819675172
19173,rtnf,0.00016136449819675172
19174,lr,0.00016136449819675172
19175,498,0.00016136449819675172
19176,reintroduction,0.00016136449819675172
19177,midwest,0.00016136449819675172
19178,antituberculosis,0.00016136449819675172
19179,inocuum,0.00016136449819675172
19180,feculent,0.00016136449819675172
19181,gastrografin,0.00016136449819675172
19182,cologastric,0.00016136449819675172
19183,flexture,0.00016136449819675172
19184,syndrome's,0.00016136449819675172
19185,impurities,0.00016136449819675172
19186,acronym,0.00016136449819675172
19187,tetrad,0.00016136449819675172
19188,sausage,0.00016136449819675172
19189,defecography,0.00016136449819675172
19190,underlines,0.00016136449819675172
19191,mckusick,0.00016136449819675172
19192,26056,0.00016136449819675172
19193,cytopathies,0.00016136449819675172
19194,oxidoreduction,0.00016136449819675172
19195,teleradiology,0.00016136449819675172
19196,digitized,0.00016136449819675172
19197,depict,0.00016136449819675172
19198,hepatomas,0.00016136449819675172
19199,guarantee,0.00016136449819675172
19200,powders,0.00016136449819675172
19201,definitively,0.00016136449819675172
19202,readable,0.00016136449819675172
19203,microaneurysm,0.00016136449819675172
19204,slows,0.00016136449819675172
19205,beneficiaries,0.00016136449819675172
19206,cd11c,0.00016136449819675172
19207,795,0.00016136449819675172
19208,5975,0.00016136449819675172
19209,340,0.00016136449819675172
19210,scientifically,0.00016136449819675172
19211,pathogenetically,0.00016136449819675172
19212,commonplace,0.00016136449819675172
19213,incompetent,0.00016136449819675172
19214,sublethal,0.00016136449819675172
19215,emetic,0.00016136449819675172
19216,oviduct's,0.00016136449819675172
19217,instrument's,0.00016136449819675172
19218,touching,0.00016136449819675172
19219,blanch,0.00016136449819675172
19220,choledocholithiasis,0.00016136449819675172
19221,ablating,0.00016136449819675172
19222,openings,0.00016136449819675172
19223,orchiopexy,0.00016136449819675172
19224,lay,0.00016136449819675172
19225,catalyses,0.00016136449819675172
19226,quarters,0.00016136449819675172
19227,restricting,0.00016136449819675172
19228,haemorrhoids,0.00016136449819675172
19229,nonrenal,0.00016136449819675172
19230,3000,0.00016136449819675172
19231,occludes,0.00016136449819675172
19232,galilee,0.00016136449819675172
19233,unsaturation,0.00016136449819675172
19234,linoleate,0.00016136449819675172
19235,portasytemic,0.00016136449819675172
19236,nl,0.00016136449819675172
19237,feeders,0.00016136449819675172
19238,disturbingly,0.00016136449819675172
19239,puerperium,0.00016136449819675172
19240,removals,0.00016136449819675172
19241,haemoconcentration,0.00016136449819675172
19242,macrohaemodynamics,0.00016136449819675172
19243,caerulein,0.00016136449819675172
19244,coagulopathies,0.00016136449819675172
19245,craters,0.00016136449819675172
